ID,name,full_name,club,club_logo
240122,Matheus,Matheus Borges Domingues,Royal Antwerp FC,https://cdn.sofifa.org/18/teams/230.png
197883,P. Cowan-Hall,Paris Cowan-Hall,Wycombe Wanderers,https://cdn.sofifa.org/18/teams/1933.png
201467,B. Gartland,Brian Gartland,Dundalk,https://cdn.sofifa.org/18/teams/837.png
211707,P. McGinn,Paul McGinn,Partick Thistle F.C.,https://cdn.sofifa.org/18/teams/1754.png
229883,O. Duarte,Omar Duarte,Atl茅tico Huila,https://cdn.sofifa.org/18/teams/112528.png
236283,M. Borgnino,Marco Borgnino,Estudiantes de La Plata,https://cdn.sofifa.org/18/teams/101083.png
192251,A. Barton,Adam Barton,Partick Thistle F.C.,https://cdn.sofifa.org/18/teams/1754.png
203004,Yang Han Been,Han Been Yang,FC Seoul,https://cdn.sofifa.org/18/teams/982.png
212988,A. Deja,Adam Deja,Cracovia,https://cdn.sofifa.org/18/teams/110747.png
148732,A. Gabrielsen,Alexander Gabrielsen,Sandefjord Fotball,https://cdn.sofifa.org/18/teams/1757.png
232444,N. Falasco,Nicola Falasco,Avellino,https://cdn.sofifa.org/18/teams/2038.png
199165,Yang Jun A,Jun A Yang,Jeonnam Dragons,https://cdn.sofifa.org/18/teams/1475.png
205053,R. McCabe,Rhys McCabe,Sligo Rovers,https://cdn.sofifa.org/18/teams/563.png
142333,M. McNulty,Mark McNulty,Cork City,https://cdn.sofifa.org/18/teams/422.png
212989,S. Lu拧tica,Steven Lu拧tica,Western Sydney Wanderers,https://cdn.sofifa.org/18/teams/112427.png
158973,L. Corti,Leonardo Corti,San Mart铆n de San Juan,https://cdn.sofifa.org/18/teams/111713.png
230141,Muguruza,Joseba Muguruza Bengoa,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png
198142,O. Ay谋k,Onur Ay谋k,Akhisar Belediyespor,https://cdn.sofifa.org/18/teams/111340.png
235518,Bola帽os,Roberto Jes煤s Meli谩n Bola帽os,CD Tenerife,https://cdn.sofifa.org/18/teams/260.png
240126,W. Meyiwa,Wiseman Meyiwa,Kaizer Chiefs,https://cdn.sofifa.org/18/teams/110929.png
222463,O. Khan,Otis Khan,Yeovil Town,https://cdn.sofifa.org/18/teams/346.png
237055,O. Zubkov,Oleksandr Zubkov,Shakhtar Donetsk,https://cdn.sofifa.org/18/teams/101059.png
231424,A. Arslan,Ahmet Metin Arslan,VfL Osnabr眉ck,https://cdn.sofifa.org/18/teams/487.png
232448,K. Seki,Kentaro Seki,Vegalta Sendai,https://cdn.sofifa.org/18/teams/112836.png
233728,M. Doucour茅,Mamadou Doucour茅,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
203778,A. Horwath,Alex Horwath,SK Brann,https://cdn.sofifa.org/18/teams/919.png
210690,P. Heigre,P氓l Vestly Heigre,Str酶msgodset IF,https://cdn.sofifa.org/18/teams/922.png
212994,R. Healey,Rhys Healey,Cardiff City,https://cdn.sofifa.org/18/teams/1961.png
216322,J. Hiwula-Mayifuila,Jordy Hiwula-Mayifuila,Fleetwood Town,https://cdn.sofifa.org/18/teams/112260.png
228610,O. Muzayil,Omar Mohammed Muzayil,Al Ittihad,https://cdn.sofifa.org/18/teams/607.png
235010,Jo茫o Pinho,Jo茫o Paulo Silva Pinho,FC Pa莽os de Ferreira,https://cdn.sofifa.org/18/teams/1892.png
204291,A. Nabi,Adil Nabi,Peterborough United,https://cdn.sofifa.org/18/teams/1938.png
238083,Lim Min Hyeok,Min Hyeok Lim,Jeonnam Dragons,https://cdn.sofifa.org/18/teams/1475.png
232452,K. Hachisuka,Koji Hachisuka,Vegalta Sendai,https://cdn.sofifa.org/18/teams/112836.png
235780,A. Sosa,Alexis Sosa,Banfield,https://cdn.sofifa.org/18/teams/110404.png
200965,S. Altama,Sanaa Altama,La Berrichonne de Ch芒teauroux,https://cdn.sofifa.org/18/teams/212.png
215301,L. Jones,Lloyd Jones,Liverpool,https://cdn.sofifa.org/18/teams/9.png
237317,R. Macek,Roman Macek,Cremonese,https://cdn.sofifa.org/18/teams/111434.png
157190,J. Russell,John Russell,Sligo Rovers,https://cdn.sofifa.org/18/teams/563.png
229126,J. Clarke,James Clarke,Bristol Rovers,https://cdn.sofifa.org/18/teams/1962.png
232455,H. Futami,Hiroshi Futami,Shimizu S-Pulse,https://cdn.sofifa.org/18/teams/101149.png
212488,Quique Cebri谩,Enrique Cebri谩 Alcover,SD Eibar,https://cdn.sofifa.org/18/teams/467.png
222472,D. Granli,Daniel Granli,Stab忙k Fotball,https://cdn.sofifa.org/18/teams/917.png
223752,M. Torres,Marlon Torres,Atl茅tico Bucaramanga,https://cdn.sofifa.org/18/teams/112992.png
228616,D. Bertaud,Dimitry Bertaud,Montpellier H茅rault SC,https://cdn.sofifa.org/18/teams/70.png
233736,J. Ram铆rez,Juan Pablo Ram铆rez,Deportivo Pasto,https://cdn.sofifa.org/18/teams/111723.png
239624,B. Rubio,Brian Rubio,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png
177160,P. Diouf,Pape Pat茅 Diouf,Odds BK,https://cdn.sofifa.org/18/teams/1456.png
201993,A. Tveter,Alexander Ruud Tveter,Halmstads BK,https://cdn.sofifa.org/18/teams/321.png
224265,J. Williams,Joe Williams,Barnsley,https://cdn.sofifa.org/18/teams/1932.png
229897,H. Ascroft,Harry Ascroft,Central Coast Mariners,https://cdn.sofifa.org/18/teams/111396.png
238089,Lee You Hyeon,You Hyeon Lee,Jeonnam Dragons,https://cdn.sofifa.org/18/teams/1475.png
240905,C. Ayd谋n,Canberk Ayd谋n,Kayserispor,https://cdn.sofifa.org/18/teams/101020.png
236554,J. M枚bius,Justin M枚bius,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
209675,J. Donacien,Janoi Donacien,Accrington Stanley,https://cdn.sofifa.org/18/teams/110313.png
223755,M. Ritter,Marlon Ritter,SC Paderborn 07,https://cdn.sofifa.org/18/teams/10030.png
224779,Hendrio,Hendrio Araujo da Silva,FC Pa莽os de Ferreira,https://cdn.sofifa.org/18/teams/1892.png
240651,Duarte Valente,Duarte Beir茫o Valente,Estoril Praia,https://cdn.sofifa.org/18/teams/10020.png
240652,F. Brignani,Fabrizio Brignani,Bologna,https://cdn.sofifa.org/18/teams/189.png
199181,Y. Tokunaga,Yuhei Tokunaga,F.C. Tokyo,https://cdn.sofifa.org/18/teams/101150.png
224525,J. Sellars,Jerell Sellars,Cheltenham Town,https://cdn.sofifa.org/18/teams/1936.png
237581,D. Orgill,Dever Orgill,Wolfsberger AC,https://cdn.sofifa.org/18/teams/111822.png
228366,M. Gillesphey,Macaulay Gillesphey,Newcastle United,https://cdn.sofifa.org/18/teams/13.png
232974,H. Hatao,Hiroto Hatao,Ventforet Kofu,https://cdn.sofifa.org/18/teams/113162.png
234510,R. Adic茅am,Rapha毛l Adic茅am,Amiens SC Football,https://cdn.sofifa.org/18/teams/1816.png
186126,R. Flynn,Ryan Flynn,Oldham Athletic,https://cdn.sofifa.org/18/teams/1920.png
233487,R. McGree,Riley McGree,Club Brugge KV,https://cdn.sofifa.org/18/teams/231.png
202768,E. Johnson,Elliott Johnson,Barnet,https://cdn.sofifa.org/18/teams/135.png
228368,J. Sterry,Jamie Sterry,Newcastle United,https://cdn.sofifa.org/18/teams/13.png
200465,J. Spencer,Jimmy Spencer,Mansfield Town,https://cdn.sofifa.org/18/teams/1940.png
228625,A. Kano,Abdullah Kano,Al Fayha,https://cdn.sofifa.org/18/teams/113057.png
232977,R. Shinzato,Ryo Shinzato,Ventforet Kofu,https://cdn.sofifa.org/18/teams/113162.png
241169,Borja Estepa,Borja Estepa Mu帽oz,C贸rdoba CF,https://cdn.sofifa.org/18/teams/1867.png
160018,R. Coster铆a,Ricardo Coster铆a,Curic贸 Unido,https://cdn.sofifa.org/18/teams/112655.png
232978,M. Matsuhashi,Masaru Matsuhashi,Ventforet Kofu,https://cdn.sofifa.org/18/teams/113162.png
208915,A. Abbas,Ahmad Mohammed Abbas,Al Faisaly,https://cdn.sofifa.org/18/teams/112389.png
227603,P. Kpozo,Patrick Kpozo,stersunds FK,https://cdn.sofifa.org/18/teams/113173.png
229907,J. Lelieveld,Julian Lelieveld,Vitesse,https://cdn.sofifa.org/18/teams/1909.png
230163,A. Frizzell,Adam Frizzell,Kilmarnock,https://cdn.sofifa.org/18/teams/82.png
232467,H. Mita,Hirotaka Mita,Vegalta Sendai,https://cdn.sofifa.org/18/teams/112836.png
238611,H. Bilal,Hasan Bilal,Kasimpaa SK,https://cdn.sofifa.org/18/teams/111339.png
223508,M. Paye,Mour Paye,ES Troyes AC,https://cdn.sofifa.org/18/teams/294.png
210709,J. Al Dawsari,Jamaan Ibrahim Al Dawsari,Al Shabab,https://cdn.sofifa.org/18/teams/111674.png
237333,L. Verstraete,Louis Verstraete,KAA Gent,https://cdn.sofifa.org/18/teams/674.png
213526,Z. Labidi,Zakarie Labidi,Stade Brestois 29,https://cdn.sofifa.org/18/teams/378.png
219670,G. Piovi,Gonzalo Piovi,Argentinos Juniors,https://cdn.sofifa.org/18/teams/111019.png
222486,F. Franke,Fabian Franke,Hallescher FC,https://cdn.sofifa.org/18/teams/110482.png
232982,Y. Hashizume,Yuki Hashizume,Ventforet Kofu,https://cdn.sofifa.org/18/teams/113162.png
240406,A. Robledo,Alan Robledo,Chacarita Juniors,https://cdn.sofifa.org/18/teams/110405.png
220695,R. Qui帽ones,Rodin Qui帽ones,Atletico Nacional Medellin,https://cdn.sofifa.org/18/teams/101100.png
232471,N. Sugai,Naoki Sugai,Vegalta Sendai,https://cdn.sofifa.org/18/teams/112836.png
234775,S. Anchoverri,Sebasti谩n Anchoverri,Bah铆a Blanca,https://cdn.sofifa.org/18/teams/110398.png
235799,A. Sissako,Abdoulaye Sissako,AJ Auxerre,https://cdn.sofifa.org/18/teams/57.png
238615,R. Hill,Ryan Hill,Stoke City,https://cdn.sofifa.org/18/teams/1806.png
239127,A. Mayorga,Alejandro Mayorga,Guadalajara,https://cdn.sofifa.org/18/teams/1880.png
239639,J. S谩nchez,Juan Manuel S谩nchez,Atl茅tico Bucaramanga,https://cdn.sofifa.org/18/teams/112992.png
123159,A. ukasiewicz,Antoni ukasiewicz,Arka Gdynia,https://cdn.sofifa.org/18/teams/111082.png
213528,J. Bl氓bjerg,Jakob Bl氓bjerg,Aalborg BK,https://cdn.sofifa.org/18/teams/820.png
162072,B. Fuller,Barry Fuller,AFC Wimbledon,https://cdn.sofifa.org/18/teams/112259.png
180760,F. Al Shammari,Fahad Al Shammari,Al Fayha,https://cdn.sofifa.org/18/teams/113057.png
214041,S. Londo帽o,Santiago Londo帽o,Envigado FC,https://cdn.sofifa.org/18/teams/112526.png
234521,S. Skytte,Sammy Skytte,Silkeborg IF,https://cdn.sofifa.org/18/teams/270.png
203034,J. Day,Joe Day,Newport County,https://cdn.sofifa.org/18/teams/112254.png
239131,C. Ngu'Ewodo,Chaka Ngu'Ewodo,Hansa Rostock,https://cdn.sofifa.org/18/teams/27.png
227612,Kim Sung Ju,Sung Ju Kim,Sangju Sangmu FC,https://cdn.sofifa.org/18/teams/2055.png
236572,O. Wijndal,Owen Wijndal,AZ Alkmaar,https://cdn.sofifa.org/18/teams/1906.png
237340,Carlinhos,Carlos Antonio De Souza Junior,FC Lugano,https://cdn.sofifa.org/18/teams/10032.png
190492,J. Labadie,Joss Labadie,Newport County,https://cdn.sofifa.org/18/teams/112254.png
234525,A. Carleton,Andrew Carleton,Atlanta United FC,https://cdn.sofifa.org/18/teams/112885.png
235293,P. Asmah,Patrick Asmah,Salernitana,https://cdn.sofifa.org/18/teams/110373.png
238877,Bastos,ngel Bastos Teijeira,C.D. Leonesa S.A.D.,https://cdn.sofifa.org/18/teams/15012.png
210206,A. Majrashi,Abdulaziz Majrashi,Al Fateh,https://cdn.sofifa.org/18/teams/112390.png
229406,Jo茫o Novais,Jo茫o Pedro Barradas Novais,Rio Ave FC,https://cdn.sofifa.org/18/teams/744.png
231966,K. Kallaste,Ken Kallaste,Korona Kielce,https://cdn.sofifa.org/18/teams/111083.png
237342,S. Vuk,Slobodan Vuk,Troms酶 IL,https://cdn.sofifa.org/18/teams/418.png
223007,M. Coppolaro,Mauro Coppolaro,Brescia,https://cdn.sofifa.org/18/teams/190.png
224799,Queijeiro,lvaro Queijeiro Pintos,RC Deportivo de La Coru帽a,https://cdn.sofifa.org/18/teams/242.png
208928,K. Al Zealaiy,Khaled Al Zealaiy,Al Raed,https://cdn.sofifa.org/18/teams/112392.png
213280,C. Pain,Connor Pain,Central Coast Mariners,https://cdn.sofifa.org/18/teams/111396.png
213536,M. Cr茅peau,Maxime Cr茅peau,Montreal Impact,https://cdn.sofifa.org/18/teams/111139.png
223264,S. Hendrie,Stephen Hendrie,Southend United,https://cdn.sofifa.org/18/teams/1954.png
229664,F. Valeni,Filip Valeni,HJK Helsinki,https://cdn.sofifa.org/18/teams/100325.png
236832,M. Mehlem,Marcel Mehlem,Karlsruher SC,https://cdn.sofifa.org/18/teams/1832.png
239136,N. Cozza,Nicolas Cozza,Montpellier H茅rault SC,https://cdn.sofifa.org/18/teams/70.png
232993,A. Kawamoto,Akito Kawamoto,Ventforet Kofu,https://cdn.sofifa.org/18/teams/113162.png
235554,I. Sacko,Ihsan Sacko,RC Strasbourg,https://cdn.sofifa.org/18/teams/76.png
236578,Jes煤s Gonz谩lez,Jes煤s Gonz谩lez D铆az,Real Zaragoza,https://cdn.sofifa.org/18/teams/244.png
209443,K. van der Weg,Kenny van der Weg,Ross County FC,https://cdn.sofifa.org/18/teams/631.png
160035,D. Sirella,Dante Sirella,CD Palestino,https://cdn.sofifa.org/18/teams/111328.png
225827,F. Garcia,Fabien Garcia,N卯mes Olympique,https://cdn.sofifa.org/18/teams/224.png
237091,Kim Hyeon Wook,Hyeon Wook Kim,Jeju United FC,https://cdn.sofifa.org/18/teams/1478.png
238627,M. Demb茅l茅,Malaly Demb茅l茅,AS Nancy Lorraine,https://cdn.sofifa.org/18/teams/1823.png
200484,R. Connolly,Ryan Connolly,Shamrock Rovers,https://cdn.sofifa.org/18/teams/306.png
220964,M. Konradsen,Morten gnes Konradsen,Rosenborg BK,https://cdn.sofifa.org/18/teams/298.png
232740,Y. Ota,Yoshiaki Ota,J煤bilo Iwata,https://cdn.sofifa.org/18/teams/101144.png
200485,J. McGlashan,Jermaine McGlashan,Southend United,https://cdn.sofifa.org/18/teams/1954.png
218661,J. Flannigan,Jake Flannigan,Southampton,https://cdn.sofifa.org/18/teams/17.png
160293,T. Soares,Tom Soares,AFC Wimbledon,https://cdn.sofifa.org/18/teams/112259.png
227877,R. Pereira de Sa,Roli Pereira de Sa,FC Nantes,https://cdn.sofifa.org/18/teams/71.png
236837,N. Schiappacasse,Nicol谩s Schiappacasse,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
240677,M. Ellingsen,Martin S Ellingsen,Molde FK,https://cdn.sofifa.org/18/teams/417.png
223014,M. Hebo Rasmussen,Mathias Hebo Rasmussen,Lyngby BK,https://cdn.sofifa.org/18/teams/15001.png
228646,N. Delgadillo,Nicol谩s Delgadillo,V茅lez Sarsfield,https://cdn.sofifa.org/18/teams/101088.png
229670,D. Faupala,David Faupala,Manchester City,https://cdn.sofifa.org/18/teams/10.png
177959,G. Perrulli,Giampietro Perrulli,Cremonese,https://cdn.sofifa.org/18/teams/111434.png
211240,J. Lopez,Julien Lopez,Paris FC,https://cdn.sofifa.org/18/teams/111817.png
232744,K. Yamakoshi,Kohei Yamakoshi,Omiya Ardija,https://cdn.sofifa.org/18/teams/112345.png
171816,M. Raynes,Michael Raynes,Crewe Alexandra,https://cdn.sofifa.org/18/teams/121.png
203817,F. Neuhold,Florian Neuhold,Rot-Wei Erfurt,https://cdn.sofifa.org/18/teams/100424.png
214057,J. Suesc煤n,Juan Suesc煤n,guilas Doradas,https://cdn.sofifa.org/18/teams/112578.png
237097,Moon Jeong In,Jeong In Moon,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/18/teams/1473.png
238633,P. Breitkreuz,Patrick Breitkreuz,SV Wehen Wiesbaden,https://cdn.sofifa.org/18/teams/492.png
239913,Valdo Alhinho,Valdo Gon莽alves Alhinho,Al Batin,https://cdn.sofifa.org/18/teams/112990.png
204842,Y. Brecher,Yanick Brecher,FC Z眉rich,https://cdn.sofifa.org/18/teams/894.png
209194,S. Nachreiner,Sebastian Nachreiner, SSV Jahn Regensburg,https://cdn.sofifa.org/18/teams/543.png
225834,J. Poscoliero,Jacob Poscoliero,Perth Glory,https://cdn.sofifa.org/18/teams/111399.png
198444,D. Yao,Devann Yao,SV Meppen,https://cdn.sofifa.org/18/teams/110597.png
183596,E. Domaschke,Erik Domaschke,SV Meppen,https://cdn.sofifa.org/18/teams/110597.png
211245,M. Cebula,Marcin Cebula,Korona Kielce,https://cdn.sofifa.org/18/teams/111083.png
219949,N. Pantaleone,Nicol谩s Pantaleone,Bah铆a Blanca,https://cdn.sofifa.org/18/teams/110398.png
238125,L. lvarez,Leonel lvarez,Independiente,https://cdn.sofifa.org/18/teams/110093.png
203054,H. Hollis,Haydn Hollis,Notts County,https://cdn.sofifa.org/18/teams/1937.png
212782,H. Boateng,Hiram Boateng,Exeter City,https://cdn.sofifa.org/18/teams/143.png
213294,N. Albarrac铆n,Nicol谩s Albarrac铆n,CD Lugo,https://cdn.sofifa.org/18/teams/110831.png
234542,A. Druzin,Alexey Druzin,FC SKA-Energiya Khabarovsk,https://cdn.sofifa.org/18/teams/110101.png
237102,Lee Sang Ki,Sang Ki Lee,Pohang Steelers,https://cdn.sofifa.org/18/teams/1474.png
215855,B. Purrington,Ben Purrington,Rotherham United,https://cdn.sofifa.org/18/teams/1797.png
239663,Gerardo Jim茅nez,Gerardo Jim茅nez Reyes,Envigado FC,https://cdn.sofifa.org/18/teams/112526.png
189231,P. Hellquist,Philip Hellquist,Kalmar FF,https://cdn.sofifa.org/18/teams/1439.png
202544,C. Reppesg氓rd,Christer Reppesg氓rd,Sandefjord Fotball,https://cdn.sofifa.org/18/teams/1757.png
224304,L. Moneta,ukasz Moneta,Legia Warszawa,https://cdn.sofifa.org/18/teams/1871.png
203569,J. Chianese,Joel Chianese,Perth Glory,https://cdn.sofifa.org/18/teams/111399.png
16177,N. Hunt,Noel Hunt,Wigan Athletic,https://cdn.sofifa.org/18/teams/1917.png
229169,M. Diallo,Moussa Diallo,AJ Auxerre,https://cdn.sofifa.org/18/teams/57.png
237105,O. Cabezas,scar Cabezas,Patriotas Boyac谩 FC,https://cdn.sofifa.org/18/teams/112527.png
189233,T. Vaiho,Tommi Vaiho,Djurg氓rdens IF,https://cdn.sofifa.org/18/teams/710.png
199218,B. Hamill,Brendan Hamill,Western Sydney Wanderers,https://cdn.sofifa.org/18/teams/112427.png
236850,F. vila,Felipe vila,Tigres FC,https://cdn.sofifa.org/18/teams/112968.png
240178,D. Cort茅s,Diego Cort茅s,Guadalajara,https://cdn.sofifa.org/18/teams/1880.png
240434,J. Tell,Jordan Tell,Stade Rennais FC,https://cdn.sofifa.org/18/teams/74.png
201268,K. Hansen,Kristoffer N. Hansen,Sarpsborg 08 FF,https://cdn.sofifa.org/18/teams/112199.png
210484,A. Kuen,Andreas Kuen,SK Rapid Wien,https://cdn.sofifa.org/18/teams/254.png
139317,J. Stead,Jonathan Stead,Notts County,https://cdn.sofifa.org/18/teams/1937.png
224565,J. Ruddy,Jack Ruddy,Oldham Athletic,https://cdn.sofifa.org/18/teams/1920.png
229173,G. G眉l,G枚khan G眉l,Fortuna D眉sseldorf,https://cdn.sofifa.org/18/teams/110636.png
177461,M. Falk Olander,Marcus Falk Olander,IFK Norrk枚ping,https://cdn.sofifa.org/18/teams/702.png
178485,B. Olejnik,Bobby Olejnik,Mansfield Town,https://cdn.sofifa.org/18/teams/1940.png
224822,A. Monsecour,Arno Monsecour,Sporting Lokeren,https://cdn.sofifa.org/18/teams/2007.png
237366,G. Tetrashvili,Guram Tetrashvili,FC Anzhi Makhachkala,https://cdn.sofifa.org/18/teams/100766.png
238902,S. Al Khaibari,Sami Al Khaibari,Al Fayha,https://cdn.sofifa.org/18/teams/113057.png
239414,F. Deli,Francesco Deli,Foggia,https://cdn.sofifa.org/18/teams/110911.png
226103,Akieme,Sergio Akieme Rodr铆guez,Rayo Vallecano,https://cdn.sofifa.org/18/teams/480.png
231735,A. Fallatah,Abdulmohsen Fallatah,Al Qadisiyah,https://cdn.sofifa.org/18/teams/112391.png
241463,Daniel Raba,Daniel Raba Antolin,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
211512,L. Hendrie,Luke Hendrie,Bradford City,https://cdn.sofifa.org/18/teams/1804.png
212280,A. Keita,Abdoulaye Keita,Le Havre AC,https://cdn.sofifa.org/18/teams/1738.png
225336,E. Binaku,Egzon Binaku,BK H盲cken,https://cdn.sofifa.org/18/teams/711.png
237368,B. Passi,Bryan Passi,Le Havre AC,https://cdn.sofifa.org/18/teams/1738.png
196921,L. Sowah,Lennard Adjetey Sowah,Cracovia,https://cdn.sofifa.org/18/teams/110747.png
197945,R. Bowman,Ryan Bowman,Motherwell,https://cdn.sofifa.org/18/teams/83.png
216633,O. Kristinsson,gmundur Kristinsson,Excelsior,https://cdn.sofifa.org/18/teams/1971.png
225081,M. Sharahili,Muteb Sharahili,Al Nassr,https://cdn.sofifa.org/18/teams/112139.png
166713,B. Murphy,Barry Murphy,St. Patrick's Athletic,https://cdn.sofifa.org/18/teams/423.png
237625,M. Maloca,Martin Maloca,Al Faisaly,https://cdn.sofifa.org/18/teams/112389.png
238137,R. Matsuda,Riku Matsuda,Cerezo Osaka,https://cdn.sofifa.org/18/teams/101148.png
228410,D. Iversen,Daniel Iversen,Leicester City,https://cdn.sofifa.org/18/teams/95.png
231226,D. Caddy,Dorian Caddy,US Quevilly-Rouen,https://cdn.sofifa.org/18/teams/112552.png
232762,F. Lonari,Filip Lonari,Troms酶 IL,https://cdn.sofifa.org/18/teams/418.png
221499,D. Gardner,Dan Gardner,Oldham Athletic,https://cdn.sofifa.org/18/teams/1920.png
240443,V. Pollet,Val猫re Pollet,LOSC Lille,https://cdn.sofifa.org/18/teams/65.png
240188,D. Opazo,Daniel Opazo,Newell's Old Boys,https://cdn.sofifa.org/18/teams/110396.png
223805,A. Whitmore,Alex Whitmore,Bury,https://cdn.sofifa.org/18/teams/1945.png
207678,S. Odelusi,Sanmi Odelusi,Colchester United,https://cdn.sofifa.org/18/teams/1935.png
210238,L. Vocaj,Liridon Vocaj,Rot-Wei Erfurt,https://cdn.sofifa.org/18/teams/100424.png
221246,D. G贸mez,Diego G贸mez,Tigres FC,https://cdn.sofifa.org/18/teams/112968.png
230462,Thio Rolim,Thiago Marcos Rolim Nascimento,Atl茅tico Clube Goianiense,https://cdn.sofifa.org/18/teams/112119.png
241470,lex Centelles,Alejandro Centelles Plaza,Valencia CF,https://cdn.sofifa.org/18/teams/461.png
204095,R. Jackson,Ryan Jackson,Colchester United,https://cdn.sofifa.org/18/teams/1935.png
213055,Je Jong Hyeon,Jong Hyeon Je,Sangju Sangmu FC,https://cdn.sofifa.org/18/teams/2055.png
240959,Steven Prieto,Steven Nicanor Prieto Morales,Real Oviedo,https://cdn.sofifa.org/18/teams/110827.png
207936,R. Ragni,Riccardo Ragni,Ascoli,https://cdn.sofifa.org/18/teams/1846.png
212800,Jwa Joon Hyeop,Joon Hyeop Jwa,Jeju United FC,https://cdn.sofifa.org/18/teams/1478.png
225088,A. Shavaev,Alikhan Shavaev,Amkar Perm,https://cdn.sofifa.org/18/teams/110234.png
180800,L. Kub谩,Luk谩拧 Kub谩,Sandecja Nowy Scz,https://cdn.sofifa.org/18/teams/112508.png
232513,Y. Chajima,Yusuke Chajima,Sanfrecce Hiroshima,https://cdn.sofifa.org/18/teams/113157.png
233281,Jeong Dong Yun,Dong Yun Jeong,GwangJu FC,https://cdn.sofifa.org/18/teams/112258.png
234049,B. Niasse,Babacar Niasse,KAS Eupen,https://cdn.sofifa.org/18/teams/2013.png
240449,M. Cavallotti,Maximiliano Cavallotti,Argentinos Juniors,https://cdn.sofifa.org/18/teams/111019.png
240961,O. Kwabena,Owusu Kwabena,Real Oviedo,https://cdn.sofifa.org/18/teams/110827.png
205378,B. Valette,Baptiste Valette,N卯mes Olympique,https://cdn.sofifa.org/18/teams/224.png
235842,A. Pinamonti,Andrea Pinamonti,Inter,https://cdn.sofifa.org/18/teams/44.png
